#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,APPROVED,VERIFIED
6353, "RDL 339/90 009.1", "2011-09-16", "PY S JUAN,Spain", "900.00 €, 0 puntos", "RDL 339/90", YES, YES
6354, "RDL 339/90 009.1", "2011-09-16", "RAFELBU�OL,Spain", "600.00 €, 0 puntos", "RDL 339/90", YES, YES
6355, "RD 772/97 001.2", "2009-05-02", "SESE�A VIEJO,Spain", "310.00 €, 0 puntos", "RD 772/97", YES, YES
6356, "RDL 8/2004 002.1", "2011-03-30", "CAMARENA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6357, "RDL 8/2004 002.1", "2011-04-10", "GALVEZ,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6358, "RD 2822/98 010.1", "2011-08-04", "COSLADA,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6359, "RD 2822/98 010.1", "2011-07-06", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6360, "RD 2822/98 010.1", "2011-08-21", "GETAFE,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6361, "RDL 8/2004 003.A", "2011-04-21", "TORRIJOS,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6362, "RDL 8/2004 003.A", "2011-05-11", "VALLADOLID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6363, "RDL 8/2004 002.1", "2011-06-16", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6364, "RD 1428/03 084.1", "2011-06-16", "TORRIJOS,Spain", "200.00 €, 4 puntos", "RD 1428/03", YES, YES
6365, "RDL 8/2004 003.A", "2011-04-22", "NUMANCIA DE LA SAGRA,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6366, "RDL 8/2004 003.A", "2011-09-18", "COLLADO MEDIANO,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6367, "RDL 8/2004 002.1", "2011-07-23", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6368, "RDL 8/2004 002.1", "2011-05-06", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6369, "RD 2822/98 010.1", "2011-07-15", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6370, "RDL 8/2004 003.A", "2011-07-15", "MADRID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6371, "RDL 8/2004 002.1", "2011-04-29", "BUITRAGO DEL LOZOYA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6372, "RDL 8/2004 002.1", "2011-05-11", "BURGUILLOS DE TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6373, "RD 2822/98 010.1", "2011-08-14", "ALCORCON,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6374, "RDL 8/2004 002.1", "2011-09-13", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6375, "RDL 8/2004 002.1", "2011-05-01", "ILLESCAS,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6376, "RD 2822/98 012.51", "2011-08-14", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6377, "RD 2822/98 012.51", "2011-08-14", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6378, "RDL 8/2004 003.A", "2011-07-24", "MOSTOLES,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6379, "RDL 8/2004 003.A", "2011-03-18", "LUGO,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6380, "RD 1428/03 151.2", "2011-07-09", "MADRID,Spain", "200.00 €, 4 puntos", "RD 1428/03", YES, YES
6381, "RDL 8/2004 002.1", "2011-03-01", "SEVILLA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6382, "RD 2822/98 010.1", "2011-07-28", "LEGANES,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6383, "RD 2822/98 010.1", "2011-08-28", "VILLARRUBIA DE OJOS,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6384, "RDL 8/2004 002.1", "2011-05-31", "MORA DE TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6385, "RD 1428/03 167", "2011-06-28", "MADRID,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6386, "RDL 8/2004 003.A", "2011-06-03", "LA PUEBLA MONTALBAN,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6387, "RD 1428/03 143.1", "2011-04-12", "NOVES,Spain", "200.00 €, 4 puntos", "RD 1428/03", YES, YES
6388, "RDL 8/2004 003.A", "2011-05-25", "MADRID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6389, "RD 772/97 001.1", "2011-05-09", "FUENSALIDA,Spain", "500.00 €, 4 puntos", "RD 772/97", YES, YES
6390, "RD 2822/98 032.1", "2011-07-29", "HUMANES DE MADRID,Spain", "80.00 €, 0 puntos", "RD 2822/98", YES, YES
6391, "RD 1428/03 103.1", "2011-07-19", "MADRID,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6392, "RDL 8/2004 003.A", "2011-05-16", "MIGUEL ESTEBAN,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6393, "RDL 8/2004 003.A", "2011-06-01", "LOMINCHAR,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6394, "RDL 8/2004 003.A", "2011-08-14", "GETAFE,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6395, "RD 1428/03 091.1", "2011-06-10", "PEDRO MU�OZ,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6396, "RDL 8/2004 002.1", "2011-07-01", "VILLACA�AS,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6397, "RD 2822/98 010.1", "2011-08-10", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6398, "RDL 8/2004 002.1", "2011-05-09", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6399, "RD 1428/03 167", "2011-06-18", "RECAS,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6400, "RD 2822/98 010.1", "2011-06-17", "ARANJUEZ,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6401, "RD 772/97 001.1", "2011-09-04", "HERENCIA,Spain", "200.00 €, 0 puntos", "RD 772/97", YES, YES
6402, "RD 2822/98 010.1", "2011-09-16", "ALCALA DE HENARES,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6403, "RD 772/97 001.1", "2011-07-30", "FUENLABRADA,Spain", "200.00 €, 0 puntos", "RD 772/97", YES, YES
6404, "RDL 8/2004 003.A", "2011-07-19", "MADRID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6405, "RDL 8/2004 002.1", "2011-08-21", "ALCALA DE HENARES,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6406, "RDL 8/2004 003.A", "2011-08-04", "AJALVIR,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6407, "RD 2822/98 010.1", "2011-08-25", "ARTAJONA,Spain", "500.00 €, 0 puntos", "RD 2822/98", YES, YES
6408, "RDL 8/2004 003.A", "2011-06-21", "BARCELONA,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6409, "RD 1428/03 018.2", "2011-05-03", "BURUJON,Spain", "200.00 €, 3 puntos", "RD 1428/03", YES, YES
6410, "RDL 8/2004 003.A", "2011-06-23", "MADRID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6411, "RD 2822/98 010.1", "2011-07-05", "HUECAS,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6412, "RDL 8/2004 003.A", "2011-07-05", "HUECAS,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6413, "RD 1428/03 094.2A", "2011-06-21", "MADRID,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6414, "RDL 8/2004 002.1", "2011-09-01", "TORRIJOS,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6415, "RD 1428/03 003.1", "2011-07-14", "MENASALBAS,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6416, "RD 1428/03 100.2", "2011-08-09", "MADRID,Spain", "80.00 €, 0 puntos", "RD 1428/03", YES, YES
6417, "RD 2822/98 010.1", "2011-08-16", "FUENLABRADA,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6418, "RD 2822/98 010.1", "2011-07-14", "PIOZ,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6419, "RDL 8/2004 003.A", "2011-09-06", "CONSUEGRA,Spain", "1000.00 €, 0 puntos", "RDL 8/2004", YES, YES
6420, "RD 2822/98 010.1", "2011-07-30", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6421, "RD 1428/03 003.1", "2011-07-11", "CORNELLA DE LLOB,Spain", "200.00 €, 0 puntos", "RD 1428/03", YES, YES
6422, "RD 772/97 003.2", "2011-07-29", "MADRID,Spain", "10.00 €, 0 puntos", "RD 772/97", YES, YES
6423, "RD 2822/98 010.1", "2011-08-31", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6424, "RDL 8/2004 002.1", "2011-08-12", "LA PUEBLA ALMORADIEL,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6425, "RDL 8/2004 003.A", "2011-07-24", "FUENSALIDA,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6426, "RD 2822/98 010.1", "2011-07-24", "FUENSALIDA,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6427, "RD 2822/98 010.1", "2011-08-09", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6428, "RD 2822/98 010.1", "2011-09-07", "STO DOMINGO CAUDILLA,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6429, "RD 2822/98 010.1", "2011-06-17", "TOLEDO,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6430, "RDL 8/2004 003.A", "2011-06-17", "TOLEDO,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6431, "RDL 8/2004 002.1", "2011-05-23", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6432, "RD 2822/98 010.1", "2011-08-31", "TOLEDO,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6433, "RDL 8/2004 002.1", "2011-05-10", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6434, "RDL 8/2004 002.1", "2011-07-25", "AJOFRIN,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6435, "RDL 8/2004 002.1", "2011-04-19", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6436, "RD 2822/98 010.1", "2011-07-18", "TOLEDO,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6437, "RD 2822/98 034.1", "2011-08-18", "TORREJON DE ARDOZ,Spain", "500.00 €, 0 puntos", "RD 2822/98", YES, YES
6438, "RDL 8/2004 002.1", "2011-05-12", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6439, "RDL 8/2004 002.1", "2011-02-25", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6440, "RDL 8/2004 002.1", "2011-04-25", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6441, "RDL 8/2004 002.1", "2011-08-15", "ALCOBENDAS,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6442, "RDL 8/2004 002.1", "2011-09-20", "FUENLABRADA,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6443, "RDL 8/2004 002.1", "2011-09-20", "FUENLABRADA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6444, "RDL 8/2004 002.1", "2011-05-02", "NUMANCIA DE LA SAGRA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6445, "RDL 8/2004 003.A", "2011-06-17", "MADRID,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6446, "RDL 8/2004 002.1", "2011-05-12", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6447, "RDL 8/2004 002.1", "2011-05-30", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6448, "RDL 8/2004 002.1", "2011-05-12", "TOLEDO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6449, "RDL 8/2004 002.1", "2011-06-07", "TOLEDO,Spain", "650.00 €, 0 puntos", "RDL 8/2004", YES, YES
6450, "RDL 8/2004 002.1", "2011-05-13", "MENTRIDA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6451, "RDL 8/2004 003.A", "2011-07-09", "GETAFE,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6452, "RDL 8/2004 002.1", "2011-07-20", "CARRANQUE,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6453, "RDL 8/2004 002.1", "2011-09-13", "MADRID,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6454, "RDL 8/2004 003.A", "2011-09-15", "TOLEDO,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6455, "RD 2822/98 010.1", "2011-09-07", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6456, "RDL 8/2004 003.A", "2011-08-02", "LOS YEBENES,Spain", "1500.00 €, 0 puntos", "RDL 8/2004", YES, YES
6457, "RD 2822/98 010.1", "2011-08-19", "VILLARRUBIA DE OJOS,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6458, "RD 2822/98 010.1", "2011-08-30", "DOS HERMANAS,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6459, "RD 2822/98 010.1", "2011-07-28", "MADRID,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6460, "RDL 8/2004 002.1", "2011-09-19", "A�OVER DE TAJO,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6461, "RDL 8/2004 002.1", "2011-09-04", "FUENSALIDA,Spain", "800.00 €, 0 puntos", "RDL 8/2004", YES, YES
6462, "RD 2822/98 010.1", "2011-09-04", "FUENSALIDA,Spain", "200.00 €, 0 puntos", "RD 2822/98", YES, YES
6463, "RD 1428/03 052", "2010-02-02", "ALCAZAR DE SAN JUAN,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6464, "RD 1428/03 048", "2010-04-20", "AIBAR/OIBAR,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6465, "RD 1428/03 048", "2010-05-27", "MADRID,Spain", "0.00 €, 0 puntos", "RD 1428/03", YES, YES
6466, "RD 1428/03 048", "2010-07-26", "MORALZARZAL,Spain", "300.00 €, 2 puntos", "RD 1428/03", YES, YES
6467, "RD 1428/03 048", "2010-08-25", "GETAFE,Spain", "300.00 €, 2 puntos", "RD 1428/03", YES, YES
6468, "RD 1428/03 052", "2010-12-12", "MADRID,Spain", "300.00 €, 2 puntos", "RD 1428/03", YES, YES
6469, "RD 1428/03 048", "2010-12-16", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6470, "RD 1428/03 048", "2010-12-31", "CISTERNIGA, LA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6471, "RD 1428/03 048", "2011-01-24", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6472, "RD 1428/03 048", "2011-01-27", "ALCALA DE HENARES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6473, "RD 1428/03 048", "2011-02-10", "PL IND SN CINTRUENIGO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6474, "RD 1428/03 052", "2011-03-12", "MADRID,Spain", "300.00 €, 2 puntos", "RD 1428/03", YES, YES
6475, "RD 1428/03 048", "2011-05-07", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6476, "RD 1428/03 048", "2011-05-10", "ATALAYA ISDABE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6477, "RD 1428/03 048", "2011-05-11", "POZUELO DE ALARCON,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6478, "RD 1428/03 052", "2011-05-16", "HUELVA,Spain", "300.00 €, 0 puntos", "RD 1428/03", YES, YES
6479, "RD 1428/03 048", "2011-05-28", "ALCORCON,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6480, "RD 1428/03 048", "2011-05-28", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6481, "RD 1428/03 052", "2011-06-02", "LEON,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6482, "RD 1428/03 048", "2011-06-04", "DONOSTIA-SAN SEBASTIAN,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6483, "RD 1428/03 048", "2011-06-06", "TOLEDO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6484, "RD 1428/03 048", "2011-06-14", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6485, "RD 1428/03 048", "2011-06-18", "LEON,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6486, "RD 1428/03 048", "2011-06-18", "CEBOLLA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6487, "RD 1428/03 048", "2011-06-18", "SAN LORENZO ESCORIAL,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6488, "RD 1428/03 048", "2011-06-20", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6489, "RD 1428/03 048", "2011-06-23", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6490, "RD 1428/03 048", "2011-06-23", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6491, "RD 1428/03 048", "2011-06-24", "VILLANUEVA PARDILLO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6492, "RD 1428/03 048", "2011-06-24", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6493, "RD 1428/03 048", "2011-06-24", "EL VISO DE SAN JUAN,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6494, "RD 1428/03 048", "2011-06-25", "CANALEJAS DEL ARROYO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6495, "RD 1428/03 048", "2011-06-27", "LEGANES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6496, "RD 1428/03 048", "2011-06-27", "ATARFE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6497, "RD 1428/03 048", "2011-06-27", "GETAFE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6498, "RD 1428/03 048", "2011-06-29", "ARGANDA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6499, "RD 1428/03 048", "2011-06-30", "YEPES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6500, "RD 1428/03 048", "2011-07-01", "POLINYA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6501, "RD 1428/03 048", "2011-07-01", "PAMPLONA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6502, "RD 1428/03 048", "2011-07-08", "VILLALBILLA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6503, "RD 1428/03 048", "2011-07-08", "VALDEPE�AS,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6504, "RD 1428/03 048", "2011-07-08", "SEGOVIA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6505, "RD 1428/03 048", "2011-07-07", "BARCELONA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6506, "RD 1428/03 048", "2011-07-06", "ALBACETE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6507, "RD 1428/03 048", "2011-07-05", "YEPES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6508, "RD 1428/03 048", "2011-07-03", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6509, "RD 1428/03 048", "2011-07-08", "GRANADA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6510, "RD 1428/03 048", "2011-07-09", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6511, "RD 1428/03 048", "2011-07-09", "FIGUERES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6512, "RD 1428/03 048", "2011-07-09", "TORRE DEL MAR,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6513, "RD 1428/03 048", "2011-07-09", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6514, "RD 1428/03 048", "2011-07-09", "ARCHENA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6515, "RD 1428/03 048", "2011-07-10", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6516, "RD 1428/03 048", "2011-07-11", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6517, "RD 1428/03 048", "2011-07-11", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6518, "RD 1428/03 048", "2011-07-10", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6519, "RD 1428/03 048", "2011-07-11", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6520, "RD 1428/03 048", "2011-07-10", "OCA�A,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6521, "RD 1428/03 048", "2011-07-12", "ALCOBENDAS,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6522, "RD 1428/03 048", "2011-07-13", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6523, "RD 1428/03 048", "2011-07-14", "PUENTE TOCINOS,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6524, "RD 1428/03 048", "2011-07-14", "ALCAZAR DE SAN JUAN,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6525, "RD 1428/03 048", "2011-07-16", "ALCALA DE HENARES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6526, "RD 1428/03 048", "2011-07-16", "BOADILLA DEL MONTE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6527, "RD 1428/03 048", "2011-07-16", "ANTEQUERA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6528, "RD 1428/03 048", "2011-07-17", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6529, "RD 1428/03 048", "2011-07-17", "VALDEMORO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6530, "RD 1428/03 048", "2011-07-17", "ALCALA DE HENARES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6531, "RD 1428/03 048", "2011-07-17", "VALDEMORO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6532, "RD 1428/03 048", "2011-07-17", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6533, "RD 1428/03 048", "2011-07-17", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6534, "RD 1428/03 048", "2011-07-18", "FUENLABRADA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6535, "RD 1428/03 048", "2011-07-20", "VALDEMORO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6536, "RD 1428/03 048", "2011-07-21", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6537, "RD 1428/03 048", "2011-07-21", "PRIEGO DE CORDOBA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6538, "RD 1428/03 048", "2011-07-21", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6539, "RD 1428/03 048", "2011-07-21", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6540, "RD 1428/03 048", "2011-07-23", "FUENLABRADA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6541, "RD 1428/03 048", "2011-07-23", "GETAFE,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6542, "RD 1428/03 048", "2011-07-25", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6543, "RD 1428/03 048", "2011-07-28", "COLMENAR VIEJO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6544, "RD 1428/03 048", "2011-07-29", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6545, "RD 1428/03 048", "2011-07-29", "CHURRIANA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6546, "RD 1428/03 048", "2011-07-29", "VERGARA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6547, "RD 1428/03 048", "2011-07-29", "GALAPAGAR,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6548, "RD 1428/03 048", "2011-07-29", "MALAGA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6549, "RD 1428/03 048", "2011-07-29", "VALLADOLID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6550, "RD 1428/03 048", "2011-07-29", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6551, "RD 1428/03 048", "2011-07-29", "ARANJUEZ,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6552, "RD 1428/03 048", "2011-07-30", "ORGAZ,Spain", "400.00 €, 4 puntos", "RD 1428/03", YES, YES
6553, "RD 1428/03 048", "2011-07-30", "SEVILLA LA NUEVA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6554, "RD 1428/03 048", "2011-07-30", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6555, "RD 1428/03 048", "2011-07-30", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6556, "RD 1428/03 048", "2011-07-30", "MOSTOLES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6557, "RD 1428/03 048", "2011-07-30", "PARLA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6558, "RD 1428/03 048", "2011-07-30", "PALENCIA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6559, "RD 1428/03 048", "2011-07-30", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6560, "RD 1428/03 048", "2011-07-30", "SAN FERNANDO HENARES,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6561, "RD 1428/03 048", "2011-07-30", "PARLA,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6562, "RD 1428/03 048", "2011-07-31", "MADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6563, "RD 1428/03 048", "2011-07-31", "RIVAS VACIAMADRID,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
6564, "RD 1428/03 048", "2011-07-31", "PINTO,Spain", "100.00 €, 0 puntos", "RD 1428/03", YES, YES
